x,y,geo_code,distance,vertical_der,analytic_signal,mag_field,Target
610212.5,6157496.429,6,200,-0.694061,0.752092,110.145,0
610312.5,6157496.429,6,141.421,-0.780791,0.835398,105.929,0
610412.5,6157496.429,6,100,-0.785048,0.842388,112.422,0
610512.5,6157496.429,6,100,-0.795106,0.864563,132.56,0
610612.5,6157496.429,6,0,-0.709124,0.84622,171.616,0
610712.5,6157496.429,6,0,-0.362344,0.693941,230.415,0
610812.5,6157496.429,6,0,-0.400236,0.64058,277.257,0
610912.5,6157496.429,6,100,-0.0923305,0.728569,335.957,0
611012.5,6157496.429,6,100,0.392637,0.401696,392.367,0
611112.5,6157496.429,6,141.421,-0.278234,0.425077,409.298,0
611212.5,6157496.429,6,200,-0.234308,0.806057,461.815,0
611312.5,6157496.429,6,223.607,0.130716,1.05697,549.884,0
611412.5,6157496.429,6,282.843,0.868763,1.27173,651.15,0
611512.5,6157496.429,6,360.555,1.45094,1.42028,699.609,0
611612.5,6157496.429,6,447.214,0.413735,1.17678,626.485,0
611712.5,6157496.429,6,538.516,-0.592548,0.908841,532.082,0
611812.5,6157496.429,6,632.456,-0.783224,0.824648,502.171,0
611912.5,6157496.429,6,728.011,-0.49679,0.773025,532.319,0
612012.5,6157496.429,6,824.621,0.0542311,0.820781,599.439,0
612112.5,6157496.429,6,921.954,0.716682,0.865379,668.161,0
612212.5,6157496.429,6,1019.8,0.417664,0.609216,682.797,0
597212.5,6157396.361,10,400,-0.0323118,0.507887,29.7896,0
597312.5,6157396.361,10,400,1.08737,1.5402,118.499,0
597412.5,6157396.361,10,400,2.138,2.34977,205.097,0
597512.5,6157396.361,10,412.311,2.30678,2.79032,206.284,0
597612.5,6157396.361,6,447.214,0.522405,2.12338,92.6858,0
597712.5,6157396.361,6,500,-0.468769,1.14992,-9.64265,0
597812.5,6157396.361,6,500,-0.445659,0.80038,-50.9092,0
597912.5,6157396.361,6,500,-0.347188,0.529174,-70.5725,0
598012.5,6157396.361,6,500,-0.423907,0.515976,-80.1535,0
598112.5,6157396.361,6,509.902,-0.173587,0.753121,-51.0148,0
598212.5,6157396.361,6,538.516,1.74084,1.70674,27.0512,0
598312.5,6157396.361,6,583.095,1.19005,1.44923,-3.44672,0
598412.5,6157396.361,6,600,0.041273,0.461976,-65.3334,0
598512.5,6157396.361,6,600,0.610866,0.659242,-64.2183,0
598612.5,6157396.361,16,565.685,0.319146,0.48227,-85.7489,0
598712.5,6157396.361,16,500,-0.162033,0.378848,-118.543,0
598812.5,6157396.361,16,447.214,-0.638907,0.646966,-138.385,0
598912.5,6157396.361,16,412.311,-0.43055,0.961315,-107.247,0
599012.5,6157396.361,16,360.555,0.968919,1.14006,-33.0737,0
599112.5,6157396.361,16,282.843,0.306235,1.52324,5.04546,0
599212.5,6157396.361,16,223.607,1.70042,2.63861,73.6823,0
599312.5,6157396.361,16,200,0.259969,2.51351,-6.58098,0
599412.5,6157396.361,16,141.421,-0.848762,1.5352,-114.914,0
599512.5,6157396.361,16,100,-0.847967,1.15713,-163.954,0
599612.5,6157396.361,16,0,-0.706317,0.969014,-184.996,0
599712.5,6157396.361,16,0,-0.790474,0.888866,-197.144,0
599812.5,6157396.361,16,100,-0.659303,0.671341,-194.405,0
599912.5,6157396.361,16,141.421,-0.453004,0.493837,-182.396,0
600012.5,6157396.361,16,200,-0.308314,0.356212,-168.19,0
600112.5,6157396.361,16,223.607,-0.23267,0.280392,-156.497,0
600212.5,6157396.361,13,282.843,-0.132514,0.160329,-145.795,0
600312.5,6157396.361,13,360.555,-0.135041,0.112254,-141.829,0
600412.5,6157396.361,13,424.264,-0.267802,0.247609,-144.284,0
600512.5,6157396.361,13,500,-0.258353,0.252576,-140.074,0
600612.5,6157396.361,13,565.685,-0.20245,0.214222,-131.489,0
600712.5,6157396.361,13,600,-0.15394,0.163593,-122.773,0
600812.5,6157396.361,13,500,-0.166524,0.170405,-117.369,0
600912.5,6157396.361,13,400,-0.196743,0.199676,-112.334,0
601012.5,6157396.361,13,300,-0.177938,0.199534,-103.855,0
601112.5,6157396.361,13,200,-0.0985522,0.139432,-93.2447,0
601212.5,6157396.361,13,100,-0.106645,0.126836,-86.8179,0
601312.5,6157396.361,13,0,-0.126667,0.137799,-82.8192,0
601412.5,6157396.361,13,100,-0.169658,0.191728,-77.8044,0
601512.5,6157396.361,13,200,-0.133029,0.193999,-66.6135,0
601612.5,6157396.361,13,300,-0.14304,0.171257,-56.993,0
601712.5,6157396.361,13,400,-0.20348,0.25027,-48.1775,0
601812.5,6157396.361,13,500,-0.176581,0.325451,-30.3221,0
601912.5,6157396.361,13,583.095,-0.0886349,0.396836,-3.88882,0
602012.5,6157396.361,13,670.82,0.22161,0.426638,27.7902,0
602112.5,6157396.361,13,761.577,0.0241983,0.345745,41.3962,0
602212.5,6157396.361,13,854.4,-0.0988797,0.347945,53.7089,0
602312.5,6157396.361,13,948.683,-0.212695,0.863179,80.7294,0
602412.5,6157396.361,13,921.954,0.00431686,1.40414,147.308,0
602512.5,6157396.361,13,848.528,1.57678,1.90901,259.204,0
602612.5,6157396.361,13,761.577,2.10726,2.05082,277.666,0
602712.5,6157396.361,13,670.82,-0.310933,1.26701,156.895,0
602812.5,6157396.361,13,583.095,-0.691207,1.05679,122.742,0
602912.5,6157396.361,13,500,0.425383,0.995553,183.803,0
603012.5,6157396.361,1,424.264,1.08026,1.05622,235.073,0
603112.5,6157396.361,1,360.555,0.398485,0.60322,213.859,0
603212.5,6157396.361,1,300,-0.132935,0.350677,187.809,0
603312.5,6157396.361,1,200,-0.122223,0.314807,196.156,0
603412.5,6157396.361,1,100,0.698391,0.707246,244.502,0
603512.5,6157396.361,1,0,0.924993,0.85697,264.918,0
603612.5,6157396.361,1,100,0.605065,0.668183,258.504,0
603712.5,6157396.361,1,141.421,0.300902,0.364124,253.041,0
603812.5,6157396.361,1,223.607,0.0137196,0.174272,256.531,0
603912.5,6157396.361,16,282.843,-0.0769867,0.381225,274.308,0
604012.5,6157396.361,16,223.607,-0.0404048,0.58729,308.349,0
604112.5,6157396.361,16,200,0.216417,0.145569,343.532,0
604212.5,6157396.361,2,223.607,-0.47761,0.565115,335.91,0
604312.5,6157396.361,16,282.843,0.344033,0.613971,387.735,0
604412.5,6157396.361,16,360.555,0.122764,0.829899,424.805,0
604512.5,6157396.361,16,447.214,-0.20638,2.33625,533.21,0
604612.5,6157396.361,16,538.516,3.43071,4.05992,817.893,0
604712.5,6157396.361,16,500,5.06118,5.24359,909.855,0
604812.5,6157396.361,16,400,1.90405,4.09079,635.875,0
604912.5,6157396.361,16,300,0.599264,2.07317,380.377,0
605012.5,6157396.361,16,200,0.19705,2.00629,195.107,0
605112.5,6157396.361,16,100,-1.18745,2.17025,-9.37871,0
605212.5,6157396.361,16,0,-1.4453,1.78423,-129.259,0
605312.5,6157396.361,16,100,-1.40521,1.57302,-184.851,0
605412.5,6157396.361,16,200,-1.40072,1.48744,-206.975,0
605512.5,6157396.361,16,200,-1.32732,1.37788,-205.497,0
605612.5,6157396.361,16,100,-0.600829,0.917321,-153.363,0
605712.5,6157396.361,16,0,0.121735,0.170192,-107.788,0
605812.5,6157396.361,16,100,-0.0792321,0.283691,-123.532,0
605912.5,6157396.361,16,141.421,-0.556902,0.617838,-155.514,0
606012.5,6157396.361,16,223.607,-0.497117,0.577072,-152.855,0
606112.5,6157396.361,16,316.228,-0.0574794,0.175337,-126.164,0
606212.5,6157396.361,16,412.311,-0.0864362,0.189316,-129.635,0
606312.5,6157396.361,16,509.902,-0.290023,0.360327,-152.994,0
606412.5,6157396.361,16,608.276,-0.260879,0.297209,-168.685,0
606512.5,6157396.361,16,707.107,-0.372589,0.436786,-188.546,0
606612.5,6157396.361,10,806.226,-0.443741,0.467724,-205.524,0
606712.5,6157396.361,10,894.427,-0.36866,0.373526,-206.414,0
606812.5,6157396.361,10,984.886,-0.291426,0.308811,-199.242,0
606912.5,6157396.361,10,1077.03,-0.238565,0.261659,-189.549,0
607012.5,6157396.361,10,1170.47,-0.20086,0.22366,-179.658,0
607112.5,6157396.361,10,1264.91,-0.169611,0.189387,-170.539,0
607212.5,6157396.361,10,1360.15,-0.147624,0.161251,-163.234,0
607312.5,6157396.361,10,1456.02,-0.141169,0.150111,-158.266,0
607412.5,6157396.361,10,1552.42,-0.134479,0.145286,-155.171,0
607512.5,6157396.361,10,1649.24,-0.143087,0.15593,-154.333,0
607612.5,6157396.361,10,1746.42,-0.147765,0.166396,-155.065,0
607712.5,6157396.361,10,1655.29,-0.170266,0.183426,-157.929,0
607812.5,6157396.361,10,1565.25,-0.204509,0.232991,-162.766,0
607912.5,6157396.361,10,1476.48,-0.253207,0.272302,-168.15,0
608012.5,6157396.361,10,1389.24,-0.291613,0.30576,-171.839,0
608112.5,6157396.361,10,1303.84,-0.329505,0.339465,-172.927,0
608212.5,6157396.361,10,1220.66,-0.350088,0.361285,-169.734,0
608312.5,6157396.361,10,1140.18,-0.320242,0.350925,-161.024,0
608412.5,6157396.361,10,1063.01,-0.342744,0.380941,-149.74,0
608512.5,6157396.361,10,989.95,-0.350088,0.445691,-131.298,0
608612.5,6157396.361,6,921.954,-0.0642158,0.412269,-95.5344,0
608712.5,6157396.361,6,860.233,0.221516,0.227456,-64.568,0
608812.5,6157396.361,6,806.226,-0.156092,0.242712,-70.8035,0
608912.5,6157396.361,6,761.577,-0.338019,0.398503,-75.4818,0
609012.5,6157396.361,6,721.11,-0.424655,0.499549,-65.3994,0
609112.5,6157396.361,6,670.82,-0.327821,0.478793,-38.7021,0
609212.5,6157396.361,6,632.456,-0.213023,0.425539,-5.38006,0
609312.5,6157396.361,6,583.095,-0.224531,0.452964,25.6194,0
609412.5,6157396.361,6,538.516,-0.419884,0.544608,49.7762,0
609512.5,6157396.361,6,509.902,-0.705195,0.766071,69.07,0
609612.5,6157396.361,6,500,-0.700096,0.951665,94.9622,0
609712.5,6157396.361,6,447.214,-0.273322,0.783031,136.803,0
609812.5,6157396.361,6,412.311,-0.0666483,0.467227,163.025,0
609912.5,6157396.361,6,360.555,0.0402906,0.316333,163.757,0
610012.5,6157396.361,6,316.228,-0.307612,0.440369,137.37,0
610112.5,6157396.361,6,300,-0.503339,0.54546,113.926,0
610212.5,6157396.361,6,282.843,-0.596431,0.629865,100.604,0
610312.5,6157396.361,6,223.607,-0.610839,0.661939,100.234,0
610412.5,6157396.361,6,200,-0.701405,0.737439,106.674,0
610512.5,6157396.361,6,141.421,-0.729006,0.812656,126.245,0
610612.5,6157396.361,6,100,-0.634884,0.855693,168.37,0
610712.5,6157396.361,6,100,-0.147531,0.71083,237.158,0
610812.5,6157396.361,6,100,-0.0462523,0.392472,289.53,0
610912.5,6157396.361,6,0,-0.142245,0.539392,327.187,0
611012.5,6157396.361,6,0,0.0568975,0.399284,367.768,0
611112.5,6157396.361,6,100,-0.313787,0.466269,392.122,0
611212.5,6157396.361,6,100,-0.289087,0.771216,444.606,0
611312.5,6157396.361,6,141.421,-0.00807982,1.05537,531.25,0
611412.5,6157396.361,6,223.607,0.945763,1.46853,649.164,0
611512.5,6157396.361,6,316.228,1.74926,1.66796,726.966,0
611612.5,6157396.361,6,412.311,0.743206,1.31402,668.108,0
611712.5,6157396.361,6,509.902,-0.322114,0.895252,570.907,0
611812.5,6157396.361,6,608.276,-0.460302,0.645547,537.948,0
611912.5,6157396.361,6,707.107,-0.247266,0.562632,559.102,0
612012.5,6157396.361,6,806.226,0.0883804,0.753512,612.048,0
612112.5,6157396.361,6,905.539,0.699327,0.927219,679.266,0
612212.5,6157396.361,6,1004.99,0.549256,0.65981,706.287,0
597212.5,6157296.294,10,500,0.254122,0.500613,39.2385,0
597312.5,6157296.294,10,500,0.821329,1.2129,83.349,0
597412.5,6157296.294,10,500,0.581441,1.78511,77.5754,0
597512.5,6157296.294,6,509.902,-0.26261,2.05401,18.2093,0
597612.5,6157296.294,6,538.516,-0.592736,1.47052,-39.6853,0
597712.5,6157296.294,6,583.095,-0.533465,0.843984,-74.2083,0
597812.5,6157296.294,6,600,-0.482709,0.585268,-89.5628,0
597912.5,6157296.294,6,600,-0.315564,0.354899,-88.1508,0
598012.5,6157296.294,6,600,-0.103651,0.332015,-68.7844,0
598112.5,6157296.294,6,608.276,0.656616,0.737297,-23.2684,0
598212.5,6157296.294,6,632.456,0.670323,1.17675,-11.8861,0
598312.5,6157296.294,16,670.82,0.202336,1.01351,-46.739,0
598412.5,6157296.294,16,640.312,0.262449,0.417485,-69.9985,0
598512.5,6157296.294,16,565.685,-0.0583215,0.419649,-88.8502,0
598612.5,6157296.294,16,500,-0.214333,0.264994,-101.222,0
598712.5,6157296.294,16,424.264,-0.516016,0.458535,-114.208,0
598812.5,6157296.294,16,360.555,-0.386155,0.737014,-95.8907,0
598912.5,6157296.294,16,316.228,0.393058,0.98938,-35.4425,0
599012.5,6157296.294,16,282.843,1.17985,1.12644,15.7217,0
599112.5,6157296.294,16,223.607,0.804114,0.781434,-1.31543,0
599212.5,6157296.294,16,141.421,-0.184113,1.47268,-61.3941,0
599312.5,6157296.294,16,100,-0.97053,1.42514,-128.566,0
599412.5,6157296.294,16,100,-0.977735,1.06814,-162.436,0
599512.5,6157296.294,16,0,-0.664356,0.725802,-168.025,0
599612.5,6157296.294,16,100,-0.456138,0.55621,-170.169,0
599712.5,6157296.294,16,100,-0.434198,0.573737,-178.444,0
599812.5,6157296.294,16,141.421,-0.543055,0.580265,-185.174,0
599912.5,6157296.294,16,223.607,-0.381337,0.444378,-173.911,0
600012.5,6157296.294,16,282.843,-0.303823,0.337124,-162.588,0
600112.5,6157296.294,16,316.228,-0.211385,0.239519,-152.756,0
600212.5,6157296.294,13,360.555,-0.199971,0.190912,-148.342,0
600312.5,6157296.294,13,424.264,-0.220133,0.208936,-146.758,0
600412.5,6157296.294,13,500,-0.221256,0.23363,-144.264,0
600512.5,6157296.294,13,565.685,-0.231548,0.24548,-139.605,0
600612.5,6157296.294,13,640.312,-0.226776,0.234162,-132.142,0
600712.5,6157296.294,13,600,-0.185844,0.191657,-124.422,0
600812.5,6157296.294,13,500,-0.158103,0.167886,-117.87,0
600912.5,6157296.294,13,400,-0.152864,0.185236,-110.566,0
601012.5,6157296.294,13,300,-0.0895237,0.160613,-99.5792,0
601112.5,6157296.294,13,200,-0.0715602,0.111935,-91.2454,0
601212.5,6157296.294,13,100,-0.0632802,0.0795775,-85.9997,0
601312.5,6157296.294,13,0,-0.125544,0.125346,-84.0795,0
601412.5,6157296.294,13,100,-0.161799,0.175621,-79.7642,0
601512.5,6157296.294,13,200,-0.137754,0.172676,-71.0608,0
601612.5,6157296.294,13,282.843,-0.175599,0.19258,-64.1457,0
601712.5,6157296.294,13,360.555,-0.196977,0.242038,-55.6469,0
601812.5,6157296.294,13,447.214,-0.188417,0.276773,-42.3379,0
601912.5,6157296.294,13,538.516,-0.174102,0.333256,-25.7098,0
602012.5,6157296.294,13,632.456,-0.199363,0.419472,-9.58326,0
602112.5,6157296.294,13,728.011,-0.170359,0.404606,5.49415,0
602212.5,6157296.294,13,824.621,-0.377641,0.52254,11.6835,0
602312.5,6157296.294,13,921.954,-0.574725,0.764439,25.7051,0
602412.5,6157296.294,13,860.233,-0.600641,1.17561,68.5883,0
602512.5,6157296.294,13,781.025,0.25328,1.54293,160.768,0
602612.5,6157296.294,13,707.107,0.869512,1.21357,224.529,0
602712.5,6157296.294,13,632.456,0.371773,0.720161,218.472,0
602812.5,6157296.294,13,538.516,0.547853,1.08759,218.465,0
602912.5,6157296.294,13,447.214,-0.463062,0.298309,173.53,0
603012.5,6157296.294,13,360.555,0.0357062,0.771145,185.658,0
603112.5,6157296.294,13,282.843,-0.138175,0.491034,175.938,0
603212.5,6157296.294,13,223.607,-0.505164,0.466517,162.616,0
603312.5,6157296.294,1,141.421,-0.305694,0.438489,182.781,0
603412.5,6157296.294,1,100,-0.102482,0.689294,208.04,0
603512.5,6157296.294,1,0,-0.0495269,0.72935,227.366,0
603612.5,6157296.294,1,100,0.132634,0.511541,239.554,0
603712.5,6157296.294,1,200,-0.155062,0.26322,238.907,0
603812.5,6157296.294,1,300,0.0913743,0.384382,267.973,0
603912.5,6157296.294,16,360.555,0.350395,0.456228,305.921,0
604012.5,6157296.294,16,316.228,0.214218,0.502884,333.799,0
604112.5,6157296.294,2,300,1.24614,0.898623,377.203,0
604212.5,6157296.294,16,316.228,-0.00204521,0.170405,350.79,0
604312.5,6157296.294,16,360.555,0.522405,0.798216,384.422,0
604412.5,6157296.294,16,424.264,0.375796,0.59694,418.477,0
604512.5,6157296.294,16,500,0.210102,2.00417,511.686,0
604612.5,6157296.294,16,583.095,3.84916,4.69511,776.91,0
604712.5,6157296.294,16,500,4.47171,5.03607,826.715,0
604812.5,6157296.294,16,400,1.01144,3.24077,561.115,0
604912.5,6157296.294,16,300,0.747931,1.79626,370.367,0
605012.5,6157296.294,16,200,0.44054,2.02329,204.984,0
605112.5,6157296.294,16,100,-0.628008,1.74421,27.7111,0
605212.5,6157296.294,16,0,-0.837395,1.28134,-78.5698,0
605312.5,6157296.294,16,100,-0.795012,1.15244,-122.251,0
605412.5,6157296.294,16,200,-0.025903,1.15652,-110.816,0
605512.5,6157296.294,16,200,-0.611728,1.12658,-140.45,0
605612.5,6157296.294,16,100,0.0367821,0.812869,-117.705,0
605712.5,6157296.294,16,0,0.249163,0.263539,-95.1319,0
605812.5,6157296.294,16,100,-0.169471,0.255201,-117.507,0
605912.5,6157296.294,16,200,-0.356216,0.496214,-134.505,0
606012.5,6157296.294,16,282.843,-0.195761,0.497314,-125.188,0
606112.5,6157296.294,16,360.555,0.00197786,0.212023,-110.638,0
606212.5,6157296.294,16,447.214,-0.0566842,0.258998,-118.952,0
606312.5,6157296.294,16,538.516,-0.219244,0.357702,-140.965,0
606412.5,6157296.294,16,632.456,-0.180979,0.285856,-156.656,0
606512.5,6157296.294,16,728.011,-0.161799,0.368097,-174.293,0
606612.5,6157296.294,10,824.621,-0.411463,0.435473,-199.737,0
606712.5,6157296.294,10,921.954,-0.384845,0.381189,-205.372,0
606812.5,6157296.294,10,1019.8,-0.300642,0.311862,-199.13,0
606912.5,6157296.294,10,1118.03,-0.242447,0.260097,-189.555,0
607012.5,6157296.294,10,1208.3,-0.200111,0.222489,-179.374,0
607112.5,6157296.294,10,1300,-0.162267,0.185626,-169.661,0
607212.5,6157296.294,10,1392.84,-0.144537,0.158945,-161.961,0
607312.5,6157296.294,10,1486.61,-0.134994,0.144257,-156.306,0
607412.5,6157296.294,10,1581.14,-0.127041,0.133435,-152.492,0
607512.5,6157296.294,10,1676.31,-0.127836,0.133826,-150.908,0
607612.5,6157296.294,10,1772,-0.135415,0.141809,-151.482,0
607712.5,6157296.294,10,1700,-0.16105,0.170015,-154.425,0
607812.5,6157296.294,10,1612.45,-0.18168,0.197015,-158.78,0
607912.5,6157296.294,10,1526.43,-0.23122,0.241329,-164.594,0
608012.5,6157296.294,10,1442.22,-0.265791,0.273012,-169.048,0
608112.5,6157296.294,10,1360.15,-0.296291,0.301963,-171.35,0
608212.5,6157296.294,10,1280.62,-0.322675,0.327402,-170.598,0
608312.5,6157296.294,10,1204.16,-0.32899,0.338082,-165.491,0
608412.5,6157296.294,10,1131.37,-0.33858,0.362314,-156.629,0
608512.5,6157296.294,10,1063.01,-0.370344,0.431854,-143.149,0
608612.5,6157296.294,10,1000,-0.321926,0.499159,-117.639,0
608712.5,6157296.294,6,943.398,0.0191929,0.328325,-81.6447,0
608812.5,6157296.294,6,894.427,-0.0250609,0.0529324,-68.3819,0
608912.5,6157296.294,6,854.4,-0.279263,0.291816,-68.4017,0
609012.5,6157296.294,6,806.226,-0.293999,0.397474,-53.5288,0
609112.5,6157296.294,6,761.577,-0.29049,0.421175,-29.6491,0
609212.5,6157296.294,6,721.11,-0.209093,0.431073,3.07912,0
609312.5,6157296.294,6,670.82,-0.0535032,0.414753,44.3391,0
609412.5,6157296.294,6,632.456,0.0411327,0.419684,79.8189,0
609512.5,6157296.294,6,608.276,-0.205772,0.50299,89.5647,0
609612.5,6157296.294,6,583.095,-0.775505,0.795945,81.508,0
609712.5,6157296.294,6,538.516,-0.666695,0.740242,101.864,0
609812.5,6157296.294,6,500,-0.191457,0.363272,135.463,0
609912.5,6157296.294,6,447.214,-0.116516,0.245232,141.765,0
610012.5,6157296.294,6,412.311,-0.233138,0.298486,129.908,0
610112.5,6157296.294,6,400,-0.318512,0.412411,113.398,0
610212.5,6157296.294,6,360.555,-0.489633,0.495079,98.0701,0
610312.5,6157296.294,6,316.228,-0.397757,0.437921,102.874,0
610412.5,6157296.294,6,282.843,-0.408235,0.485144,112.771,0
610512.5,6157296.294,6,223.607,-0.53791,0.638629,130.594,0
610612.5,6157296.294,6,200,-0.42676,0.722077,173.299,0
610712.5,6157296.294,6,200,-0.158477,0.69529,235.997,0
610812.5,6157296.294,6,141.421,0.217821,0.483015,298.979,0
610912.5,6157296.294,6,100,-0.0536435,0.17743,324.515,0
611012.5,6157296.294,6,100,-0.396213,0.472655,339.21,0
611112.5,6157296.294,6,0,-0.347796,0.568024,376.036,0
611212.5,6157296.294,6,0,-0.245628,0.757521,433.627,0
611312.5,6157296.294,6,100,0.0744868,1.03188,519.4,0
611412.5,6157296.294,6,200,0.717711,1.48357,629.461,0
611512.5,6157296.294,6,300,1.81606,1.92579,732.958,0
611612.5,6157296.294,6,400,1.69663,1.75968,719.51,0
611712.5,6157296.294,6,500,-0.0703439,0.902845,609.336,0
611812.5,6157296.294,6,600,-0.355327,0.436573,566.209,0
611912.5,6157296.294,6,700,-0.238097,0.351103,575.387,0
612012.5,6157296.294,6,800,-0.268504,0.511612,602.665,0
612112.5,6157296.294,6,900,0.0917018,0.680282,656.409,0
612212.5,6157296.294,6,1000,0.36747,0.584664,704.763,0
597212.5,6157196.226,10,600,0.49429,0.479964,31.967,0
597312.5,6157196.226,10,600,0.364569,0.801657,21.3436,0
597412.5,6157196.226,6,600,-0.149121,1.02812,-25.3271,0
597512.5,6157196.226,16,608.276,-0.633107,1.05878,-79.1505,0
597612.5,6157196.226,16,632.456,-0.587964,0.818155,-105.841,0
597712.5,6157196.226,16,670.82,-0.439765,0.568947,-114.551,0
597812.5,6157196.226,16,700,-0.30139,0.40269,-113.72,0
597912.5,6157196.226,16,700,-0.265182,0.35387,-104.614,0
598012.5,6157196.226,16,700,0.118881,0.471875,-75.8183,0
598112.5,6157196.226,16,707.107,0.539433,0.892237,-50.4143,0
598212.5,6157196.226,16,728.011,0.0544182,0.774622,-74.5382,0
598312.5,6157196.226,16,670.82,-0.473119,0.746558,-111.219,0
598412.5,6157196.226,16,583.095,-0.410528,0.540031,-119.045,0
598512.5,6157196.226,16,500,-0.411136,0.418939,-116.161,0
598612.5,6157196.226,16,424.264,-0.214426,0.278511,-97.8834,0
598712.5,6157196.226,16,360.555,-0.264902,0.597295,-80.1271,0
598812.5,6157196.226,16,282.843,0.207716,0.831744,-37.7388,0
598912.5,6157196.226,16,223.607,0.698157,0.795129,-1.61896,0
599012.5,6157196.226,16,200,0.745639,1.06531,-8.24378,0
599112.5,6157196.226,16,141.421,-0.556107,1.1952,-80.6615,0
599212.5,6157196.226,16,100,-0.994154,1.10721,-132.241,0
599312.5,6157196.226,16,0,-0.590443,0.858708,-138.932,0
599412.5,6157196.226,16,0,-0.362906,0.676414,-139.011,0
599512.5,6157196.226,16,100,-0.0771738,0.420607,-137.118,0
599612.5,6157196.226,16,141.421,-0.0400305,0.303631,-143.571,0
599712.5,6157196.226,16,200,-0.185376,0.349612,-157.606,0
599812.5,6157196.226,16,223.607,-0.28076,0.41933,-164.93,0
599912.5,6157196.226,16,282.843,-0.12807,0.305795,-154.821,0
600012.5,6157196.226,16,360.555,-0.0967278,0.252115,-145.9,0
600112.5,6157196.226,16,412.311,-0.130316,0.193502,-143.65,0
600212.5,6157196.226,13,447.214,-0.203105,0.20145,-147.682,0
600312.5,6157196.226,13,500,-0.186124,0.196944,-147.497,0
600412.5,6157196.226,13,565.685,-0.185189,0.186513,-144.105,0
600512.5,6157196.226,13,640.312,-0.251242,0.260133,-137.17,0
600612.5,6157196.226,13,700,-0.16512,0.28323,-121.13,0
600712.5,6157196.226,13,600,-0.245348,0.258749,-120.285,0
600812.5,6157196.226,13,500,-0.176675,0.189422,-119.896,0
600912.5,6157196.226,13,400,-0.174476,0.207091,-111.357,0
601012.5,6157196.226,13,300,-0.0348847,0.119528,-96.9927,0
601112.5,6157196.226,13,200,-0.0427438,0.0549547,-90.9023,0
601212.5,6157196.226,13,100,-0.132,0.119598,-90.4602,0
601312.5,6157196.226,13,0,-0.143274,0.14525,-87.4381,0
601412.5,6157196.226,13,100,-0.156559,0.171328,-81.9086,0
601512.5,6157196.226,13,141.421,-0.112118,0.145002,-73.0404,0
601612.5,6157196.226,13,223.607,-0.159319,0.169979,-67.3789,0
601712.5,6157196.226,13,316.228,-0.188884,0.217203,-61.051,0
601812.5,6157196.226,13,412.311,-0.225794,0.259956,-52.5126,0
601912.5,6157196.226,13,509.902,-0.235524,0.289368,-41.4009,0
602012.5,6157196.226,13,608.276,-0.302747,0.359547,-31.4768,0
602112.5,6157196.226,13,707.107,-0.345878,0.399035,-20.7742,0
602212.5,6157196.226,13,806.226,-0.416749,0.471698,-10.507,0
602312.5,6157196.226,13,894.427,-0.499222,0.605455,5.66571,0
602412.5,6157196.226,13,806.226,-0.532156,0.796406,37.7341,0
602512.5,6157196.226,13,721.11,-0.525279,1.01485,91.8148,0
602612.5,6157196.226,13,640.312,0.11439,0.91913,178.208,0
602712.5,6157196.226,13,565.685,1.23126,1.47481,276.267,0
602812.5,6157196.226,13,500,1.85404,1.89134,314.947,0
602912.5,6157196.226,13,412.311,-1.2892,1.40868,190.343,0
603012.5,6157196.226,13,316.228,-0.641948,0.630433,162.339,0
603112.5,6157196.226,13,223.607,-0.477189,0.4508,159.376,0
603212.5,6157196.226,13,141.421,-0.315611,0.571182,177.865,0
603312.5,6157196.226,1,100,0.523574,0.559261,219.039,0
603412.5,6157196.226,1,0,-0.201468,0.355325,200.643,0
603512.5,6157196.226,1,100,-0.0784369,0.291178,203.85,0
603612.5,6157196.226,1,141.421,-0.045036,0.186939,215.753,0
603712.5,6157196.226,1,223.607,-0.333247,0.399958,226.469,0
603812.5,6157196.226,1,316.228,0.465006,0.587361,279.448,0
603912.5,6157196.226,16,412.311,0.361154,0.584203,317.244,0
604012.5,6157196.226,16,412.311,0.793588,0.798074,361.466,0
604112.5,6157196.226,2,400,0.728143,0.790197,370.843,0
604212.5,6157196.226,16,412.311,0.0709315,0.37757,341.869,0
604312.5,6157196.226,16,447.214,-0.738829,0.801551,318.016,0
604412.5,6157196.226,16,500,-0.849183,1.02678,344.667,0
604512.5,6157196.226,16,565.685,-0.809373,1.75443,422.238,0
604612.5,6157196.226,16,600,1.75136,3.45634,620.356,0
604712.5,6157196.226,16,500,2.8215,3.67078,671.282,0
604812.5,6157196.226,16,400,0.0928245,2.43826,464.791,0
604912.5,6157196.226,16,300,-0.48851,1.5093,299.461,0
605012.5,6157196.226,16,200,-0.688915,1.58224,165.209,0
605112.5,6157196.226,16,100,-0.982225,1.5805,31.4458,0
605212.5,6157196.226,16,0,-1.18193,1.31806,-58.7745,0
605312.5,6157196.226,16,100,-1.16322,1.0597,-83.2745,0
605412.5,6157196.226,16,200,0.292014,0.556529,-51.5691,0
605512.5,6157196.226,16,141.421,-0.628522,0.848348,-105.432,0
605612.5,6157196.226,16,100,0.182127,0.365614,-99.3483,0
605712.5,6157196.226,16,0,0.00380228,0.157845,-98.187,0
605812.5,6157196.226,16,100,-0.196603,0.248992,-113.805,0
605912.5,6157196.226,16,200,-0.291379,0.302496,-120.377,0
